articleId,created_at,likes_counts,region,content,authorName,authorGender,authorAddress,authorAvatar
4974103871619520,2023-12-01,2,云南,[鼓掌]期待好久了，终于来了，已经迫不及待,滇池明珠_,f,云南 曲靖,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/008vBGkGly8hg7u34yk6tj30u00u0tdx.jpg?KID=imgbed,tva&Expires=1704804069&ssig=Et8cBdsTe5"
4974103871619520,2023-12-01,1,广东,昨天还热今天突然降温，供暖电影就来了[偷笑],L的草莓啵啵,f,广东,"https://tvax3.sinaimg.cn/crop.0.0.1002.1002.180/008pKohJly8gvt5tuyge4j30ru0rugoo.jpg?KID=imgbed,tva&Expires=1704804069&ssig=aBQ%2BHDd3x7"
4974103871619520,2023-12-01,0,河北,快来暖我！,橙子好qi吗,m,其他,"https://tvax2.sinaimg.cn/crop.0.0.663.663.180/006T44Pnly8h59ul5sjzdj30if0ifjs4.jpg?KID=imgbed,tva&Expires=1704804069&ssig=z3MtGNr2BC"
4974103871619520,2023-12-01,0,四川,转发微博,以瑄鸭,f,四川 南充,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/005v4voOly8hei4inpi02j30u00u0q7w.jpg?KID=imgbed,tva&Expires=1704804069&ssig=QXYHpe%2F0sz"
4974103871619520,2023-12-01,0,广东,看过剪辑片段，吴京和谭松韵父女情太好哭了[苦涩],宇宙拿铁很耀眼,f,其他,"https://tvax2.sinaimg.cn/crop.0.0.1002.1002.180/007wklvVly8gupkjhvd2cj60ru0rujsy02.jpg?KID=imgbed,tva&Expires=1704804069&ssig=%2F588qvR3gw"
4974103871619520,2023-12-01,0,吉林,看完了 巨感人[泪][泪],静静的快乐小星球,f,吉林,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/006WYkWEly8hl2dt0gqs6j30u00u0acp.jpg?KID=imgbed,tva&Expires=1704804069&ssig=0vJ%2Badw8qV"
4974103871619520,2023-12-01,0,四川,终于可以暖暖身子了！,以瑄鸭,f,四川 南充,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/005v4voOly8hei4inpi02j30u00u0q7w.jpg?KID=imgbed,tva&Expires=1704804069&ssig=QXYHpe%2F0sz"
4975641692998633,2023-12-05,2706,四川,这素谁这么可爱[笑哈哈] http://t.cn/A6l228eB,i人在学校种葡萄,f,四川,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/acdef229ly8hjjkptlyryj20e80e8mx8.jpg?KID=imgbed,tva&Expires=1704804072&ssig=oMTt0RRji%2B"
4975641692998633,2023-12-05,2586,北京,帅的嘞[爱你] http://t.cn/A6l228a4,周周小然就是要狗塑,f,江苏,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/008AqIBVly8hlne0oy8yjj30u00u0ad5.jpg?KID=imgbed,tva&Expires=1704804072&ssig=xOLhPzx%2FF9"
4975641692998633,2023-12-05,2550,福建,周帅 [爱慕] http://t.cn/A6l228Dz,西柚997_,f,其他,"https://tvax1.sinaimg.cn/crop.0.0.1072.1072.180/008wwwy4ly8hipj0k2b2jj30ts0tsjsy.jpg?KID=imgbed,tva&Expires=1704804072&ssig=BcuazNX3iW"
4975641692998633,2023-12-05,1452,上海,老公今天西装特别的帅！ http://t.cn/A6l228ss,浪漫贩卖i,f,其他,"https://tvax1.sinaimg.cn/crop.0.0.960.960.180/006D6VUely8gxz2k1q6mqj30qo0qowg1.jpg?KID=imgbed,tva&Expires=1704804072&ssig=OWPS%2BwGyw6"
4975641692998633,2023-12-05,1371,广西,老公，我体育课，不太好[泪][泪] http://t.cn/A6l22Rii,让让让下午,f,重庆,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/006ctSAfly8hl2izemq4yj30u00u10tn.jpg?KID=imgbed,tva&Expires=1704804072&ssig=DYyXNZAvQo"
4975641692998633,2023-12-05,1342,福建,好帅[色][色][色][给你小心心][给你小心心][亲亲] http://t.cn/A6l22EAo,今天点点什么_,f,其他,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/007RXDEWly8hlmdu6xbqpj30e80e80td.jpg?KID=imgbed,tva&Expires=1704804072&ssig=mv2yJWrMZa"
4975641692998633,2023-12-05,1316,北京,[失望]呦呦呦帅！ http://t.cn/A6l22R78,周周小然就是要狗塑,f,江苏,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/008AqIBVly8hlne0oy8yjj30u00u0ad5.jpg?KID=imgbed,tva&Expires=1704804072&ssig=xOLhPzx%2FF9"
4975641692998633,2023-12-05,1293,天津,太帅 http://t.cn/A6l22RIP,兔子还在跳,f,天津,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/008zvbDoly8hfxgorezu6j30u00u0ac3.jpg?KID=imgbed,tva&Expires=1704804072&ssig=wvCignP5kf"
4975641692998633,2023-12-05,259,浙江,帅到了宝宝 http://t.cn/A6l22RGC,不会说话的蛋挞_i,f,浙江 温州,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/007CbeHEly8hlmkedbphqj30u00u0n1d.jpg?KID=imgbed,tva&Expires=1704804072&ssig=6CYLDhLtMr"
4975641692998633,2023-12-05,251,上海,宝宝好帅 http://t.cn/A6l228Td,麻麻子最爱吃麻薯泥,f,上海,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/adf0c873ly8hjhy8tny35j20e80e83yt.jpg?KID=imgbed,tva&Expires=1704804072&ssig=47Z7xpxnep"
4975641692998633,2023-12-05,223,广东,太帅啦[色][色][色][色][色] http://t.cn/A6l22nwu,来翊碗蟹黄拌面,f,广东,"https://tvax1.sinaimg.cn/crop.0.0.750.750.180/007XcECNly8hkte15zbdxj30ku0kujsq.jpg?KID=imgbed,tva&Expires=1704804072&ssig=rEQKuEdZP1"
4975641692998633,2023-12-05,199,江苏,老公好帅 http://t.cn/A6l228ej,z蓝味,f,四川 达州,"https://tvax1.sinaimg.cn/crop.0.0.992.992.180/007iWgrhly8hkndtw23cwj30rk0rktb9.jpg?KID=imgbed,tva&Expires=1704804072&ssig=dT8lOWic7M"
4975641692998633,2023-12-05,188,辽宁,老公好帅[爱你] http://t.cn/A6l228a8,心动骤然小妍,f,辽宁,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/008o2w4Fly8hl19p3osjkj30e80e8js0.jpg?KID=imgbed,tva&Expires=1704804072&ssig=PwgYVhAacb"
4975641692998633,2023-12-05,171,湖北,帮我艾特一下我的老公[爱你] http://t.cn/A6l22Ekd,小余思源Tz,f,广西 梧州,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/006UJZaDly8hkcbvdri10j30u00u07a0.jpg?KID=imgbed,tva&Expires=1704804072&ssig=%2BYo7pawPBY"
4975641692998633,2023-12-05,163,宁夏,好登西都留着自己发[老师爱你][老师爱你][老师爱你] http://t.cn/A6l22mh4,有点甜的妍水鸭,f,湖南,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/005AKOIAly8hk5dgyy2b7j30u00u0n0m.jpg?KID=imgbed,tva&Expires=1704804072&ssig=AHCoJz8Tsk"
4975641692998633,2023-12-05,159,重庆,很帅宝贝！ http://t.cn/A6l228YM,柿子猪福气多多,f,四川,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/0086Uxhfly8hkfm6zibhqj30e80e83yh.jpg?KID=imgbed,tva&Expires=1704804072&ssig=2NpwGNrG4E"
4975641692998633,2023-12-05,144,河南,老铁你别太帅[春游家族] http://t.cn/A6l22nI4,树深时雾起i,f,河南,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/008q62gNly8hk4vif3tj5j30e80e8js7.jpg?KID=imgbed,tva&Expires=1704804072&ssig=%2F3EuSwovmN"
4975641692998633,2023-12-05,127,澳大利亚,然然你今天的性别是老公[舔屏][舔屏][舔屏] http://t.cn/A6l22Eew,qcc_Aurora,f,北京,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/006oHUHdly8hin2nvy9nhj30u00u0dhy.jpg?KID=imgbed,tva&Expires=1704804072&ssig=Qgpr58YP7f"
4975641692998633,2023-12-05,108,福建,无语了这谁啊长这么好看和天上的星星月亮一样，脸蛋怎么比博物馆里的雕塑还完美无瑕，是哪个不负责任的把艺术品偷放出来了，我一定重金感谢他，让我这凡夫俗子见到了活生生的绝美仙子，不说了，鼻血狂流不止。 http://t.cn/A6l22mmA,he拾肆,f,江西 吉安,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/75b7061cly8hgt5257pt8j20u00u00wf.jpg?KID=imgbed,tva&Expires=1704804072&ssig=evwxjn6NAz"
4975641692998633,2023-12-05,101,上海,宝贝老公[色][色][色] http://t.cn/A6l22m5E,麻麻子最爱吃麻薯泥,f,上海,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/adf0c873ly8hjhy8tny35j20e80e83yt.jpg?KID=imgbed,tva&Expires=1704804072&ssig=47Z7xpxnep"
4975804650095113,2023-12-06,12,广东,反霸权联盟,哦哦哦哦3669,f,其他,"https://tvax2.sinaimg.cn/crop.0.0.289.289.180/005FTpk8ly8h6xxi7nil0j30810813yq.jpg?KID=imgbed,tva&Expires=1704804076&ssig=Z%2Fon7PWxYF"
4975804650095113,2023-12-06,4,山西,反过来制裁西方[嘻嘻],我爱顾凯辉,f,山西,"https://tva3.sinaimg.cn/crop.0.0.1536.1536.180/006k6PyTjw8fcfy2bxalsj316o16odi1.jpg?KID=imgbed,tva&Expires=1704804076&ssig=Y8l%2BxlYgYy"
4976030147675112,2023-12-06,12015,江苏,这前后变化 很难想象她的精神状态,于与子,f,江苏,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/006wXRp1ly8gzztw554noj30e80e8t9a.jpg?KID=imgbed,tva&Expires=1704804079&ssig=8FtzkkIDbj"
4976030147675112,2023-12-06,5116,四川,人是会变的，二十年前写出那些脍炙人口作品的五月天或许是真挚、热爱音乐的。现在他们已经变得虚伪、狡辩，你们爱的或许只是曾经的五月天。,南安夷犹,f,四川,"https://tvax4.sinaimg.cn/crop.0.0.800.800.180/005YvJ3oly8hlgxmoxr8ej30m80m83zq.jpg?KID=imgbed,tva&Expires=1704804079&ssig=U6%2BsQkkEHF"
4976030147675112,2023-12-06,1320,北京,别再立人设了 闭会儿嘴等结果好吗,杏老板,m,北京,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/bf073dably8h8yq0t0x5ej20u00u0wha.jpg?KID=imgbed,tva&Expires=1704804079&ssig=8SAyKP%2BUwp"
4976030147675112,2023-12-06,2149,辽宁,这特么是邪教的吧,未央丨小小,m,辽宁 沈阳,"https://tva3.sinaimg.cn/crop.0.0.180.180.180/7fb4ed12jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1704804079&ssig=4RrKmDroyG"
4976030147675112,2023-12-06,1281,英国,[单身狗]说真的 像伦敦场一张票3000然后去一次伦敦花2k住宿花1k 往返十个小时 结果要是假唱的话，去听的人也很难受啊 就是歌迷会因为开不成觉得难受 那去了的人结果发现是假唱也会难受啊[单身狗]这可是真的很多钱啊[单身狗],新世紀吉他英雄,f,澳门,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/008tGjKFly8hl96f7mcz0j30e80e80tj.jpg?KID=imgbed,tva&Expires=1704804079&ssig=8xEjYjdogO"
4976030147675112,2023-12-06,1528,上海,妈呀，她至少得三十多了吧，思维还是小学生吗？精神状态太可怕了。有时候，你身边的枕边人都会变，更何况是,lingfei9543,f,其他,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/007F8FfZly8hkybx1xjw8j30u00u0tar.jpg?KID=imgbed,tva&Expires=1704804079&ssig=uA4St43u28"
4976030147675112,2023-12-06,158,上海,请问老师伍佰演唱会都不唱歌让观众唱歌可以1赔10吗,第二人生_Han,m,上海 浦东新区,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/66ebcc08ly8g928sdx2f1j20u00u0jsr.jpg?KID=imgbed,tva&Expires=1704804079&ssig=dDgt4j6vYZ"
4976030147675112,2023-12-06,633,上海,追星的前提还是得有个健康正确的三观。参考吴x凡，李x峰等粉丝[doge],DeepLearn1ng,m,江苏,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/006b45hEly8hkwqdnlskjj30u00u0tc6.jpg?KID=imgbed,tva&Expires=1704804079&ssig=0kNwRvQcs8"
4976030147675112,2023-12-06,340,广东,作为路人其实还是很心疼歌迷的。一路激励自己成长的人和歌早已和自己融为一体，只是无奈现实残忍，瞬间接受不了采取过激言辞也能理解。至少当年歌曲里的情感是真实的，和偶像在最好的青春年华里双向奔赴，让自己变成更好的自己，是一种幸运。也许这次事件后也会给一些铁粉歌迷上了重要一课。愿消解渡过,陶天然Nature,m,广东,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/008xLweRly8hjlpmfzz5qj30u00u0acd.jpg?KID=imgbed,tva&Expires=1704804079&ssig=DKUrQRe%2FUX"
4976030147675112,2023-12-06,537,江苏,声理学老师您真伟大，您一句话就能让粉丝从梦中清醒！,小太阳想喝乌龙茶,f,江苏 无锡,"https://tvax4.sinaimg.cn/crop.0.0.828.828.180/8657b654ly8fy5ftppx84j20n00n0dgn.jpg?KID=imgbed,tva&Expires=1704804079&ssig=kAxKQDIk2Q"
4976030147675112,2023-12-06,239,湖北,#五月天假唱逼死粉丝# [doge],易易易z,m,北京 海淀区,"https://tvax4.sinaimg.cn/crop.0.0.1002.1002.180/007HBS7Nly8ghc97y2ce1j30ru0ru43c.jpg?KID=imgbed,tva&Expires=1704804079&ssig=sAKKAPa41s"
4976030147675112,2023-12-07,471,河北,笑死了评论区里五月天的粉丝，说五月天假唱就说要等调查结果，结果博主晒图就说肯定是自导自演所以你们就可以不用一点证据了我真的是笑死了hhhhh,一只西兰花来了,f,海外 斯洛伐克,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/0088UxBDly8hlhg8fl7oaj30u00u00us.jpg?KID=imgbed,tva&Expires=1704804079&ssig=JcmfJhuQKX"
4976030147675112,2023-12-06,428,英国,感觉很多粉丝不想正视假唱这件事 不单是为五月天开脱 更是不想自己的信仰崩塌,小小火火火柴,f,海外,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/005RcuJuly8hc3aieot2yj30u00u0mzj.jpg?KID=imgbed,tva&Expires=1704804079&ssig=bqyixpJtZB"
4976030147675112,2023-12-06,262,湖北,……….这自编自导的,冷酷赵总,f,江西 九江,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/7985fc9fly8h0td5f46hnj20u00u0q49.jpg?KID=imgbed,tva&Expires=1704804079&ssig=2VyNGoDAM7"
4976030147675112,2023-12-06,188,广东,感觉对方年纪不大，理解信仰崩塌的崩溃，但是最好有个最坏的心理准备，只能说人无完人，五月天也不是神，不要神化他们，你觉得是他们陪着你，其实是你愿意去相信这世间尚存的美好与力量，你最大的信仰该是你自己，不论这么多年来遇到的事情有多不开心，真正陪着你的也只有你自己而已。,今天的图推你超过星光了吗,f,其他,"https://tvax3.sinaimg.cn/crop.0.0.1063.1063.180/008u2NT0ly8hel1assy4ej30tj0tjabc.jpg?KID=imgbed,tva&Expires=1704804079&ssig=YrZ04j9JO8"
4976030147675112,2023-12-06,110,辽宁,好话可真是都让你说了[doge],跟着蒂凡尼365,f,其他,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/008oCQjwly8hlemxi7b0jj30u00u0abr.jpg?KID=imgbed,tva&Expires=1704804079&ssig=pSaqx9WjbK"
4976030147675112,2023-12-06,73,广东,如果结果出来了澄清了，你会道歉吗？这个行业以后歌手唱歌是不是不能有和声伴唱了？,多吃一口柠檬,f,海外,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/9af609f7ly8hl1i8rajqyj20u00u044o.jpg?KID=imgbed,tva&Expires=1704804079&ssig=fnWwih0905"
4976030147675112,2023-12-06,145,江苏,好奇怪的粉丝，这位博主原意追求的是五月天演唱会不要假唱，而不是不让他开演唱会,糖果猫8070,f,江苏 苏州,"https://tvax2.sinaimg.cn/crop.0.0.996.996.180/b9381ee5ly8gclty1o811j20ro0ron1s.jpg?KID=imgbed,tva&Expires=1704804079&ssig=FuhrEi8goC"
4976030147675112,2023-12-06,140,河北,多讽刺，谁能想到写出“我如果对自己妥协对自己说谎即使别人原谅我也不能原谅”的人，现在唱不了了，假唱，还不承认,功夫monkey,m,河北 唐山,"https://tvax3.sinaimg.cn/crop.0.0.1002.1002.180/7ea38f6dly8gw143lnkswj20ru0ruwgh.jpg?KID=imgbed,tva&Expires=1704804079&ssig=HqFyc6jrfC"
4976026134777396,2023-12-06,1602,天津,你怎么觉得？,知名社恐娱小虎,f,海外,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/008bBQ8Kly8hcxp0rbe6jj30u00u00ub.jpg?KID=imgbed,tva&Expires=1704804086&ssig=VJ%2FZ%2FNyJNs"
4976026134777396,2023-12-07,22729,云南,妈祖这样笑肯定有妈祖的道理,她心言,f,福建 厦门,"https://tvax1.sinaimg.cn/crop.0.0.1008.1008.180/0081Fcb7ly8gfdutzw2i9j30s00s0q4w.jpg?KID=imgbed,tva&Expires=1704804086&ssig=Fz8%2BDzxILz"
4976026134777396,2023-12-07,17414,山东,不是，大家真不知道啊！古巴比伦是个国家，汉谟拉比才是国王[泪],小雨不打伞wai,f,山东,"https://tvax3.sinaimg.cn/crop.0.0.960.960.180/007WQqYMly8hkxm5ywzhtj30qo0qojss.jpg?KID=imgbed,tva&Expires=1704804086&ssig=3vyuqrI8to"
4976026134777396,2023-12-07,1534,上海,她也没这文化 纯粹笑点低 别买了,看的就是这张脸o,f,重庆,"https://tvax1.sinaimg.cn/crop.0.0.249.249.180/005B5cKlly8hld6yg099dj306x06xdfq.jpg?KID=imgbed,tva&Expires=1704804086&ssig=NQ2QaBOSv4"
4976026134777396,2023-12-07,5090,浙江,大概就是西楚霸王项羽破釜沉舟，然后那人说那个古人名字叫西楚霸王[doge],LizhTao,m,浙江 宁波,"https://tvax1.sinaimg.cn/crop.0.0.996.996.180/a3cada25ly8ftky88hchsj20ro0rojt6.jpg?KID=imgbed,tva&Expires=1704804086&ssig=HJUULdl%2By7"
4976026134777396,2023-12-07,1864,浙江,可能是因为人名是汉谟拉比。,_ZDZSPAJK,f,上海,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/ae8c6237ly8hh3l64odkgj20u00u0wfm.jpg?KID=imgbed,tva&Expires=1704804086&ssig=DithI2bPSo"
4976026134777396,2023-12-06,673,内蒙古,没明白啊[允悲],尐荭帽310,f,河南 郑州,"https://tvax2.sinaimg.cn/crop.0.0.996.996.180/62e5392fly8grc1nb2yeuj20ro0ro3zk.jpg?KID=imgbed,tva&Expires=1704804086&ssig=OoE6SAFhDr"
4976026134777396,2023-12-07,985,江苏,人家要人名，人名周杰伦给了—汉谟拉比，然后小可爱挑了个称号作为人名—古巴比伦王………….[笑cry][笑cry][笑cry],李嘎嘎法号乃唐长老,f,江苏 南京,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/6a401bbcly8hk7uiicw0jj20u00u0jsw.jpg?KID=imgbed,tva&Expires=1704804086&ssig=U9ktbLNXZa"
4976026134777396,2023-12-07,402,黑龙江,我觉得她在笑 他唱的过于直不楞腾,凉的生活录,f,黑龙江 哈尔滨,"https://tvax1.sinaimg.cn/crop.0.0.996.996.180/6837fc37ly8gmzvf6e48wj20ro0ro40f.jpg?KID=imgbed,tva&Expires=1704804086&ssig=Pp1NpErzTC"
4976026134777396,2023-12-09,607,江苏,看了评论，我觉得刘涛笑是因为杨迪已经唱出了答案，结果却回答个错误的,木木苏木木,f,江苏,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/005UGvvLly8h5s9h6tdxcj30u00u0mzb.jpg?KID=imgbed,tva&Expires=1704804086&ssig=Y5ElFvdiTH"
4976026134777396,2023-12-08,522,浙江,汉谟拉比是名字，古巴比伦王上地方王称号，就好比别人问你叫什么，你说我是福建小王子,鲁鲁修4849,m,广东 广州,"https://tvax3.sinaimg.cn/crop.0.0.996.996.180/65698ae2ly8ffbr7b4p4cj20ro0rpq4j.jpg?KID=imgbed,tva&Expires=1704804086&ssig=A4NUnr2kzb"
4976026134777396,2023-12-07,467,北京,别的不说 这笑 是真笑了 不参假,A上行下效A,m,北京 崇文区,"https://tva2.sinaimg.cn/crop.0.0.640.640.180/593dba31jw8edgzfmcmn5j20hs0hsgm1.jpg?KID=imgbed,tva&Expires=1704804086&ssig=bpp69qslpe"
4976026134777396,2023-12-07,318,浙江,能写出这歌词的肯定知道这个关系，但唱的人却不一定知道，所以杨迪重复说了“古巴比伦王”，涛姐应该是感觉到了杨迪的并不知道,lovesunny379,f,其他,"https://tvax2.sinaimg.cn/crop.0.0.1125.1125.180/005vx1dKly8ftkzbjnjbsj30v90v9ju2.jpg?KID=imgbed,tva&Expires=1704804086&ssig=2qb8CsSfVm"
4976026134777396,2023-12-07,150,辽宁,不是因为知识笑吧？是觉得他乱七八糟的唱一堆没get到[兔子],天广和美-李芳菲,f,辽宁 沈阳,"https://tvax3.sinaimg.cn/crop.0.10.491.491.180/b9242b65ly8fnwp50o9mhj20dn0e8dg5.jpg?KID=imgbed,tva&Expires=1704804086&ssig=w42cRGMvA7"
4976026134777396,2023-12-07,38,广东,说错了人名也不至于笑成这样，是别的原因吗？什么谐音梗吗？,若虫完全变太时,f,广东 惠州,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/006a9Se6ly8hl9rd28em1j30u00u176k.jpg?KID=imgbed,tva&Expires=1704804086&ssig=3wbjrBesCR"
4976026134777396,2023-12-08,160,广东,之前有人说微博本科率不足5%，现在我信了哈哈哈哈,Givemeacola,m,广东 深圳,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/006vSJxEly8gphw29gjzgj30e80e80t9.jpg?KID=imgbed,tva&Expires=1704804086&ssig=BpjdEn2tbk"
4976026134777396,2023-12-08,85,河南,只有刘涛笑的话，是不是大家都没知识[doge],葉鑫心,f,其他,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/005Th9CTly8hcbq8kjeeqj30u00u0wis.jpg?KID=imgbed,tva&Expires=1704804086&ssig=tlu2GyhBpK"
4976026134777396,2023-12-11,80,湖北,台上好像只有她一个人知道问题在哪[允悲][允悲],太阳花大战僵尸,m,其他,"https://tva1.sinaimg.cn/crop.0.0.100.100.180/005VnyLGjw8eoa4olikmqj302s02smwz.jpg?KID=imgbed,tva&Expires=1704804086&ssig=ommLdH0WFJ"
4976026134777396,2023-12-07,116,辽宁,我猜她觉得像念经,梅香欲染,f,辽宁 辽阳,"https://tva1.sinaimg.cn/crop.0.0.180.180.180/88f3fb28jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1704804086&ssig=72SfuU7N1M"
4976026134777396,2023-12-13,24,湖南,我感觉她笑是觉得杨迪念经唱歌的样子戳中了笑点[污][污]不管是巴比伦王还是汉谟拉比这个答案都不好笑啊[污][污],Oceania风子芮,f,其他,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/ab1c364cly8h3qde7w24ej20e80e8wf8.jpg?KID=imgbed,tva&Expires=1704804086&ssig=%2BhJ6D3cERq"
4975999844353834,2023-12-06,875,重庆,你好开心呀，七斋yyds,Sincere__馨,f,重庆,"https://tvax2.sinaimg.cn/crop.0.0.996.996.180/005IgHwAly8hin3gx0pxmj30ro0rogmq.jpg?KID=imgbed,tva&Expires=1704804090&ssig=BI5St5zK%2FJ"
4975999844353834,2023-12-06,459,北京,内娱售后最强团队，七斋family[送花花]@王佑硕 http://t.cn/A6lLIQmN,这颗芫荽是香菜_,f,北京,"https://tvax3.sinaimg.cn/crop.0.0.720.720.180/d27fe3cfly8hl9f5sfdc6j20k00k0wg2.jpg?KID=imgbed,tva&Expires=1704804090&ssig=VNDnPzKHK%2B"
4975999844353834,2023-12-06,406,浙江,性感老王[舔屏][舔屏] http://t.cn/A6lLIjb1,南巷姑凉521,m,浙江,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/006ddZ4aly8hk3pcramgdj30u00u03za.jpg?KID=imgbed,tva&Expires=1704804090&ssig=%2BpXKeD5Jqg"
4975999844353834,2023-12-06,180,江苏,哇哇哇，好朋友又相聚啦，好开心。 http://t.cn/A6lLIYuh,bonny-07118,f,江苏 苏州,"https://tva3.sinaimg.cn/crop.72.50.244.244.180/005vZQ4ojw8fblcn5eoasj30c80c8t9v.jpg?KID=imgbed,tva&Expires=1704804090&ssig=vXUDQSNzZn"
4975999844353834,2023-12-06,94,重庆,笑得灿烂[憧憬],小酱酱昂,f,重庆,"https://tvax3.sinaimg.cn/crop.0.0.996.996.180/006uALQhly8ga3hp7v83nj30ro0rojsl.jpg?KID=imgbed,tva&Expires=1704804090&ssig=lXB4Pqq1Ya"
4975999844353834,2023-12-06,103,广东,大哥，先跟你说声对不起了哈[doge][doge][doge] http://t.cn/A6lLI3QV,甜崽小叮当,f,广东,"https://tvax4.sinaimg.cn/crop.0.0.980.980.180/008dAwQ1ly8hk8tnmm58xj30r80r83zq.jpg?KID=imgbed,tva&Expires=1704804090&ssig=rFZz4j%2Fxt6"
4975999844353834,2023-12-06,74,江苏,哇 ，来自拍了[污][污][污][污]我在吃虾~[doge][doge][doge] http://t.cn/A6lLIjyx,墙头草酷酷,f,其他,"https://tvax1.sinaimg.cn/crop.0.0.511.511.180/9977048dly8hgzbw5gjljj20e80e73z9.jpg?KID=imgbed,tva&Expires=1704804090&ssig=Fa0upUXXRO"
4975999844353834,2023-12-06,67,浙江,七斋大明星的奶茶就是好喝～ http://t.cn/A6lLI8iO,南巷姑凉521,m,浙江,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/006ddZ4aly8hk3pcramgdj30u00u03za.jpg?KID=imgbed,tva&Expires=1704804090&ssig=%2BpXKeD5Jqg"
4975999844353834,2023-12-06,61,湖北,#王佑硕[超话]# wys#向全世界安利王佑硕# 特种兵旅行辛苦🥛之后要好好休息，再次整装待发呀！@王佑硕,王佑硕官方后援会,f,北京,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/dcaf108bly8hk7ar8chhqj20e80e8jsd.jpg?KID=imgbed,tva&Expires=1704804090&ssig=TCpowe2ZMm"
4975999844353834,2023-12-06,49,安徽,你小子开心死了吧[doge],有树花-宋宋,f,浙江,"https://tvax3.sinaimg.cn/crop.0.0.996.996.180/a0cde281ly8gjj4u5tvdjj20ro0rodhr.jpg?KID=imgbed,tva&Expires=1704804090&ssig=SvZfsLNsFQ"
4975999844353834,2023-12-06,40,广东,继续祝你早日成为世界首富啊[比耶],養狐狸的小美人魚,f,广东,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/008yvobQly8hl71of3zdrj30u00u0q5d.jpg?KID=imgbed,tva&Expires=1704804090&ssig=eDooz0YJI7"
4975999844353834,2023-12-06,45,辽宁,照这个来得么 哈哈哈哈哈哈哈哈哈哈哈哈哈哈 http://t.cn/A6lLxBRs,九霄碧落望南星,f,云南 西双版纳,"https://tva3.sinaimg.cn/crop.0.0.180.180.180/623aa5dbjw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1704804090&ssig=4CibfVbVhf"
4975999844353834,2023-12-06,44,江苏,反正丢人了，好好丢吧[允悲][允悲][允悲][允悲]丢脸的是你，尴尬的是我们这些柚子[doge][doge] [费解][费解]路人：你粉的是啥？？[偷笑][偷笑]柚子：我家憨憨 http://t.cn/A6lLJyA3,墙头草酷酷,f,其他,"https://tvax1.sinaimg.cn/crop.0.0.511.511.180/9977048dly8hgzbw5gjljj20e80e73z9.jpg?KID=imgbed,tva&Expires=1704804090&ssig=Fa0upUXXRO"
